date,E,Y,Y_lag1,Y_lag2,d2020q2,d2020q3,c_t,break_even_growth_qoq_pct,break_even_growth_annualized_pct,static_break_even_qoq_pct,static_break_even_annualized_pct,implied_E_if_gdp_0_qoq_pct,implied_E_if_gdp_2pct_ann_qoq_pct,implied_E_if_gdp_0_annualized_pct,implied_E_if_gdp_2pct_ann_annualized_pct
1992-07-01,-1.1323077358321942,-0.7260743161250804,-0.0857088620092705,0.570574813944269,0.0,0.0,-0.1752669958901222,0.4919919064943731,1.9825386825762736,-0.11134900953035014,-0.4446526740810808,-0.1752669958901222,0.001532275838064312,-0.6992270250030352,0.0061292442258276125
1992-10-01,-0.8476138763220842,-0.5016677605072628,-0.7260743161250804,-0.0857088620092705,0.0,0.0,-0.17268680365074662,0.4847490500026226,1.953140716566537,-0.11134900953035014,-0.4446526740810808,-0.17268680365074662,0.004112468077439896,-0.6889600296431708,0.01645088708117637
1993-01-01,-0.8396233691766342,-0.3323760446011792,-0.5016677605072628,-0.7260743161250804,0.0,0.0,-0.16858371424708196,0.4732312695558613,1.9064043900923755,-0.11134900953035014,-0.4446526740810808,-0.16858371424708196,0.008215557481104557,-0.6726315445493181,0.032866279869270265
1993-04-01,0.8126954403836262,0.9174836130328324,-0.3323760446011792,-0.5016677605072628,0.0,0.0,-0.16284757109890435,0.45712934466655825,1.8410936666214184,-0.11134900953035014,-0.4446526740810808,-0.16284757109890435,0.013951700629282165,-0.6498008512510478,0.055818482600455965
1993-07-01,-0.3101662070333688,0.3813163538426645,0.9174836130328324,-0.3323760446011792,0.0,0.0,-0.15977764032123237,0.4485117433409814,1.8061528704136132,-0.11134900953035014,-0.4446526740810808,-0.15977764032123237,0.017021631406954146,-0.6375804585510125,0.06810391175675612
1993-10-01,-0.2390169113832052,0.547233692012572,0.3813163538426645,0.9174836130328324,0.0,0.0,-0.15568292642503062,0.43701747377750766,1.759562373313961,-0.11134900953035014,-0.4446526740810808,-0.15568292642503062,0.021116345303155898,-0.6212789840234989,0.08449213898145125
1994-01-01,-0.4979112030900068,0.5624753557006201,0.547233692012572,0.3813163538426645,0.0,0.0,-0.15073430542441085,0.4231262019596273,1.7032772887517478,-0.11134900953035014,-0.4446526740810808,-0.15073430542441085,0.026064966303775666,-0.6015753412549785,0.10430063524689004
1994-04-01,-0.5654805934282803,-0.831933584333111,0.5624753557006201,0.547233692012572,0.0,0.0,-0.14408758411771277,0.4044681935250601,1.6277149395497625,-0.11134900953035014,-0.4446526740810808,-0.14408758411771277,0.032711687610473744,-0.5751058587003088,0.13091096771473687
1994-07-01,0.6240474239664007,0.8217349157982445,-0.831933584333111,0.5624753557006201,0.0,0.0,-0.13637306343487032,0.38281276593490854,1.5400662618537009,-0.11134900953035014,-0.4446526740810808,-0.13637306343487032,0.040426208293316196,-0.5443774111331234,0.16180291630203403
1994-10-01,0.2298642297324127,0.3450774015620439,0.8217349157982445,-0.831933584333111,0.0,0.0,-0.13078045416686973,0.36711375493704396,1.4765611791924371,-0.11134900953035014,-0.4446526740810808,-0.13078045416686973,0.04601881756131679,-0.5220964994662403,0.18420237312615217
1995-01-01,0.1251922845659336,-0.3613201034162627,0.3450774015620439,0.8217349157982445,0.0,0.0,-0.12588511094071336,0.35337203913625,1.4209981305013608,-0.11134900953035014,-0.4446526740810808,-0.12588511094071336,0.050914160787473156,-0.5025904178059593,0.2038122310556334
1995-04-01,-0.5230658805073674,0.3228370179459539,-0.3613201034162627,0.3450774015620439,0.0,0.0,-0.1217909489033824,0.3418793186955679,1.3745461602993503,-0.11134900953035014,-0.4446526740810808,-0.1217909489033824,0.05500832282480411,-0.48627453589117353,0.2202149128234243
1995-07-01,-0.0932033341047633,0.5192903920813841,0.3228370179459539,-0.3613201034162627,0.0,0.0,-0.11632638316101143,0.32653973862175634,1.312570585248496,-0.11134900953035014,-0.4446526740810808,-0.11632638316101143,0.06047288856717509,-0.4644942524592022,0.24211106095615165
1995-10-01,-0.087494767771501,-0.210749127526566,0.5192903920813841,0.3228370179459539,0.0,0.0,-0.11052201539946982,0.3102463004505126,1.246772321909173,-0.11134900953035014,-0.4446526740810808,-0.11052201539946982,0.0662772563287167,-0.4413556945110919,0.2653727022702723
1996-01-01,-0.266257670783343,0.757117945424457,-0.210749127526566,0.5192903920813841,0.0,0.0,-0.1046939728147798,0.29388640469370036,1.1807379324619616,-0.11134900953035014,-0.4446526740810808,-0.1046939728147798,0.07210529891340672,-0.41811870047542277,0.2887332960837874
1996-04-01,-0.0758207152061318,-0.6144571578196034,0.757117945424457,-0.210749127526566,0.0,0.0,-0.09789804288476228,0.2748095527987343,1.1037777357956635,-0.11134900953035014,-0.4446526740810808,-0.09789804288476228,0.07890122884342424,-0.39101750514213274,0.31597863612402577
1996-07-01,-0.2788206379999103,-0.2200669067701888,-0.6144571578196034,0.757117945424457,0.0,0.0,-0.09130116655559636,0.25629146417850907,1.0291137137394601,-0.11134900953035014,-0.4446526740810808,-0.09130116655559636,0.08549810517259016,-0.36470481640312746,0.3424312662970497
1996-10-01,-0.2622084565251592,0.4663938508283394,-0.2200669067701888,-0.6144571578196034,0.0,0.0,-0.0844026339724562,0.2369265964214303,0.9510797614374011,-0.11134900953035014,-0.4446526740810808,-0.0844026339724562,0.09239663775573032,-0.3371833480689479,0.37009909493708193
1997-01-01,-0.1878010906259053,0.5567912310637579,0.4663938508283394,-0.2200669067701888,0.0,0.0,-0.07679711434053699,0.21557714563302205,0.8651010024853356,-0.11134900953035014,-0.4446526740810808,-0.07679711434053699,0.10000215738764953,-0.3068347706945973,0.40060905556544846
1997-04-01,-0.2155137371355531,0.9362494526732767,0.5567912310637579,0.4663938508283394,0.0,0.0,-0.06833638656999397,0.19182704045766458,0.7695188435026701,-0.11134900953035014,-0.4446526740810808,-0.06833638656999397,0.10846288515819255,-0.2730654822029721,0.4345579030101243
1997-07-01,0.3776102588457064,1.4688515645637557,0.9362494526732767,0.5567912310637579,0.0,0.0,-0.05855629755537778,0.1643733569187384,0.6591163208880868,-0.11134900953035014,-0.4446526740810808,-0.05855629755537778,0.11824297417280874,-0.23401954012282067,0.47381144222411464
1997-10-01,0.2177758818672437,0.3860373065550426,1.4688515645637557,0.9362494526732767,0.0,0.0,-0.04880153540414059,0.1369907684067799,0.5490900905503304,-0.11134900953035014,-0.4446526740810808,-0.04880153540414059,0.12799773632404593,-0.1950632927095186,0.5129747896110981
1998-01-01,0.3473606679970098,0.7433113926554658,0.3860373065550426,1.4688515645637557,0.0,0.0,-0.03898612451625899,0.1094379328530631,0.4384708555049688,-0.11134900953035014,-0.4446526740810808,-0.03898612451625899,0.13781314721192753,-0.15585332669072471,0.5523931839855667
1998-04-01,0.4458028510675671,0.9890321564652416,0.7433113926554658,0.3860373065550426,0.0,0.0,-0.029608604345855966,0.08311430013833107,0.3328719094752408,-0.11134900953035014,-0.4446526740810808,-0.029608604345855966,0.14719066738233055,-0.11838182759835725,0.5900638511123546
1998-07-01,0.2320808351744974,-0.0574389687210241,0.9890321564652416,0.7433113926554658,0.0,0.0,-0.020776513484705245,0.05832174179589664,0.23349113207995487,-0.11134900953035014,-0.4446526740810808,-0.020776513484705245,0.15602275824348127,-0.08308015771528732,0.6255531388630553
1998-10-01,0.1530369506963058,-0.5196798368046318,-0.0574389687210241,0.9890321564652416,0.0,0.0,-0.012324259167441981,0.0345954224474858,0.13845351694874442,-0.11134900953035014,-0.4446526740810808,-0.012324259167441981,0.16447501256074454,-0.049287924176655284,0.6595249525133573
1999-01-01,0.2848503396886581,0.5758317023964787,-0.5196798368046318,-0.0574389687210241,0.0,0.0,-0.004637258563738034,0.013017246459288546,0.05207915364178195,-0.11134900953035014,-0.4446526740810808,-0.004637258563738034,0.17216201316444849,-0.018547744044805636,0.6904284801991567
1999-04-01,0.4942681829433137,0.5521414405748271,0.5758317023964787,-0.5196798368046318,0.0,0.0,0.00230352108151885,-0.006466213007136451,-0.025862343422056178,-0.11134900953035014,-0.4446526740810808,0.00230352108151885,0.17910279280970537,0.00921440270356122,0.7183381389815002
1999-07-01,0.4834418217791292,0.7423777139052623,0.5521414405748271,0.5758317023964787,0.0,0.0,0.008207070679644199,-0.023038064467902394,-0.09212041761748058,-0.11134900953035014,-0.4446526740810808,0.008207070679644199,0.1850063424078307,0.032832324300202664,0.7420815445172035
1999-10-01,0.610252907986375,2.347205565959687,0.7423777139052623,0.5521414405748271,0.0,0.0,0.013357536188978142,-0.037495933916747846,-0.14989940004827007,-0.11134900953035014,-0.4446526740810808,0.013357536188978142,0.19015680791716466,0.05344085113567765,0.7627995600705262
2000-01-01,0.4807100901785599,0.4392998733079967,2.347205565959687,0.7423777139052623,0.0,0.0,0.0184625468439176,-0.05182620706396565,-0.2071437265854903,-0.11134900953035014,-0.4446526740810808,0.0184625468439176,0.19526181857210412,0.07387064183126402,0.7833378843224326
2000-04-01,0.4110992242462696,0.1863998589854532,0.4392998733079967,2.347205565959687,0.0,0.0,0.023355215152362704,-0.06556041410443772,-0.2619838790412943,-0.11134900953035014,-0.4446526740810808,0.023355215152362704,0.2001544868805492,0.09345359366998984,0.8030248656653693
2000-07-01,0.1951490859507298,0.6626736775158903,0.1863998589854532,0.4392998733079967,0.0,0.0,0.02756670878789106,-0.07738249602242471,-0.30917088636053247,-0.11134900953035014,-0.4446526740810808,0.02756670878789106,0.20436598051607757,0.11031243893759868,0.8199732652233616
2000-10-01,0.6240165121525365,1.428828472882704,0.6626736775158903,0.1863998589854532,0.0,0.0,0.03179045731093474,-0.08923897862972527,-0.35647838300231216,-0.11134900953035014,-0.4446526740810808,0.03179045731093474,0.20858972903912126,0.12722248008674164,0.8369731288217386
2001-01-01,0.6277464485838324,0.0531950758376975,1.428828472882704,0.6626736775158903,0.0,0.0,0.03532901315157514,-0.09917205716189167,-0.39609851288223696,-0.11134900953035014,-0.4446526740810808,0.03532901315157514,0.21212828487976165,0.14139095859628803,0.8512168642727858
2001-04-01,0.1272189836597492,0.444979992321115,0.0531950758376975,1.428828472882704,0.0,0.0,0.03764583470459723,-0.10567560591669083,-0.4220328555667896,-0.11134900953035014,-0.4446526740810808,0.03764583470459723,0.21444510643278375,0.15066839269346488,0.8605435747156998
2001-07-01,0.2483386381360919,-0.0259419881564304,0.444979992321115,0.0531950758376975,0.0,0.0,0.04013955185942095,-0.11267571823691683,-0.44994169594182454,-0.11134900953035014,-0.4446526740810808,0.04013955185942095,0.21693882358760747,0.1606549043265515,0.8705831276253351
2001-10-01,0.179114132622038,-0.0496403713662441,-0.0259419881564304,0.444979992321115,0.0,0.0,0.04213443461862297,-0.11827555274624942,-0.4722635262343733,-0.11134900953035014,-0.4446526740810808,0.04213443461862297,0.21893370634680948,0.16864428703315948,0.8786149433205104
2002-01-01,0.0814649433968472,-0.0918726182077778,-0.0496403713662441,-0.0259419881564304,0.0,0.0,0.043705238617535336,-0.12268495595550151,-0.48983746633225467,-0.11134900953035014,-0.4446526740810808,0.043705238617535336,0.22050451034572185,0.17493559674015557,0.8849396666611886
2002-04-01,-0.0504592951187876,0.2838674752512649,-0.0918726182077778,-0.0496403713662441,0.0,0.0,0.045077215160164316,-0.12653623070033002,-0.505185047893919,-0.11134900953035014,-0.4446526740810808,0.045077215160164316,0.22187648688835082,0.18043081460232813,0.8904640696215882
2002-07-01,0.3627601414904813,0.2270996661578372,0.2838674752512649,-0.0918726182077778,0.0,0.0,0.04689069611970695,-0.13162685229822613,-0.5254687834051364,-0.11134900953035014,-0.4446526740810808,0.04689069611970695,0.22368996784789347,0.18769474996678248,0.8977665831262582
2002-10-01,-0.3447247438299605,-0.5060145302953623,0.2270996661578372,0.2838674752512649,0.0,0.0,0.047951166607210896,-0.1346036985337557,-0.5373286799755128,-0.11134900953035014,-0.4446526740810808,0.047951166607210896,0.22475043833539743,0.19194266939877025,0.9020370625710372
2003-01-01,-0.3181762865203219,-0.5476671329470384,-0.5060145302953623,0.2270996661578372,0.0,0.0,0.05004180273168217,-0.1404723222723029,-0.5607064490468994,-0.11134900953035014,-0.4446526740810808,0.05004180273168217,0.22684107445986867,0.2003175119797973,0.9104563818839617
2003-04-01,-0.0429258116071862,-0.1214599121581505,-0.5476671329470384,-0.5060145302953623,0.0,0.0,0.05277737968287489,-0.14815135911973726,-0.5912898071839923,-0.11134900953035014,-0.4446526740810808,0.05277737968287489,0.2295766514110614,0.21127670465117543,0.921473774729753
2003-07-01,-0.0464778670028476,0.8970433285576451,-0.1214599121581505,-0.5476671329470384,0.0,0.0,0.055475946096728776,-0.1557265037042088,-0.6214524801848254,-0.11134900953035014,-0.4446526740810808,0.055475946096728776,0.23227521782491528,0.22208850752483134,0.9323429934836813
2003-10-01,0.2487469257272723,1.0320310157201362,0.8970433285576451,-0.1214599121581505,0.0,0.0,0.058961230508738416,-0.16551004403267278,-0.6603983744644215,-0.11134900953035014,-0.4446526740810808,0.058961230508738416,0.23576050223692493,0.23605358963902923,0.9463822346138295
2004-01-01,0.197989232146889,0.5853473215530425,1.0320310157201362,0.8970433285576451,0.0,0.0,0.06283005805539145,-0.17637022812442882,-0.7036167185891951,-0.11134900953035014,-0.4446526740810808,0.06283005805539145,0.23962932978357798,0.25155718842042596,0.9619681593920237
2004-04-01,0.0685685500692256,0.5998773521765921,0.5853473215530425,1.0320310157201362,0.0,0.0,0.0671316419595718,-0.18844520239562573,-0.7516527894589009,-0.11134900953035014,-0.4446526740810808,0.0671316419595718,0.24393091368775832,0.26879708831546445,0.9792996015099309
2004-07-01,0.0131980659690444,-0.0752635370274812,0.5998773521765921,0.5853473215530425,0.0,0.0,0.07214296714290556,-0.2025124910970155,-0.8075926062840688,-0.11134900953035014,-0.4446526740810808,0.07214296714290556,0.24894223887109207,0.2888842952515569,0.9994934646256448
2004-10-01,0.1555315134259327,0.5363592027451514,-0.0752635370274812,0.5998773521765921,0.0,0.0,0.07758111775245244,-0.2177779212631823,-0.8682701808648274,-0.11134900953035014,-0.4446526740810808,0.07758111775245244,0.25438038948063896,0.31068578761492827,1.0214107093821978
2005-01-01,0.037203987964185,0.9368589587670062,0.5363592027451514,-0.0752635370274812,0.0,0.0,0.0831523850437159,-0.23341702320760566,-0.9304041664097595,-0.11134900953035014,-0.4446526740810808,0.0831523850437159,0.2599516567719024,0.333024629347789,1.0438681499646218
2005-04-01,0.3073287473610353,1.2512859084578665,0.9368589587670062,0.5363592027451514,0.0,0.0,0.08965810369175549,-0.25167922314153734,-1.002922719461763,-0.11134900953035014,-0.4446526740810808,0.08965810369175549,0.266457375419942,0.3591150176544433,1.0700970460353565
2005-07-01,0.5453847550807245,0.9937293616442576,1.2512859084578665,0.9368589587670062,0.0,0.0,0.09668576152561002,-0.2714065583326751,-1.0812145335981627,-0.11134900953035014,-0.4446526740810808,0.09668576152561002,0.27348503325379653,0.3873042959114503,1.098435964436928
2005-10-01,0.2904317785129784,0.9875571964188756,0.9937293616442576,1.2512859084578665,0.0,0.0,0.1035059599488506,-0.29055153430421315,-1.1571507298116734,-0.11134900953035014,-0.4446526740810808,0.1035059599488506,0.28030523167703714,0.4146670924986662,1.1259440038033919
2006-01-01,0.6100161368429724,1.0664454138595405,0.9875571964188756,0.9937293616442576,0.0,0.0,0.11087619608763352,-0.31124052090330334,-1.2391618945482463,-0.11134900953035014,-0.4446526740810808,0.11087619608763352,0.28767546781582004,0.4442429415771443,1.1556768314826327
2006-04-01,0.545183319815612,0.6667969442992083,1.0664454138595405,0.9875571964188756,0.0,0.0,0.11783356027504244,-0.33077053483065394,-1.3165320542782966,-0.11134900953035014,-0.4446526740810808,0.11783356027504244,0.294632832003229,0.47216798060427667,1.1837500765446762
2006-07-01,0.8901914268916622,0.8884937180180463,0.6667969442992083,1.0664454138595405,0.0,0.0,0.1243785833467017,-0.3491430661947108,-1.3892752214176185,-0.11134900953035014,-0.4446526740810808,0.1243785833467017,0.3011778550748882,0.4984433052021453,1.2101648422591982
2006-10-01,0.7376960220448314,1.523367872367487,0.8884937180180463,0.6667969442992083,0.0,0.0,0.12944539025134816,-0.363366097611411,-1.4455614685643825,-0.11134900953035014,-0.4446526740810808,0.12944539025134816,0.3062446619795347,0.5187877954300202,1.2306172928527204
2007-01-01,0.5757814756955915,0.7574523030586588,1.523367872367487,0.8884937180180463,0.0,0.0,0.1339739292471404,-0.3760781574196975,-1.4958477990583696,-0.11134900953035014,-0.4446526740810808,0.1339739292471404,0.3107732009753269,0.5369736200137698,1.2488996179637724
2007-04-01,0.7938480633690181,1.3946327419464666,0.7574523030586588,1.523367872367487,0.0,0.0,0.13826327841915376,-0.3881187875796502,-1.5434603419256732,-0.11134900953035014,-0.4446526740810808,0.13826327841915376,0.3150625501473403,0.5542011753485232,1.2662185848724583
2007-07-01,0.7919375198524037,0.8676954865842967,1.3946327419464666,0.7574523030586588,0.0,0.0,0.14182742139865676,-0.39812369175797896,-1.5830098349085775,-0.11134900953035014,-0.4446526740810808,0.14182742139865676,0.3186266931268433,0.5685177281912868,1.2806111001598453
2007-10-01,0.8557418931590455,0.5803488653997491,0.8676954865842967,1.3946327419464666,0.0,0.0,0.14450422252051606,-0.40563773900093775,-1.6127051081855304,-0.11134900953035014,-0.4446526740810808,0.14450422252051606,0.3213034942487026,0.5792709857219691,1.2914214118041611
2008-01-01,0.5394466518652941,0.5974261142870585,0.5803488653997491,0.8676954865842967,0.0,0.0,0.14578966578536295,-0.409246106220051,-1.6269628709064898,-0.11134900953035014,-0.4446526740810808,0.14578966578536295,0.32258893751354945,0.5844351806741477,1.2966130061492054
2008-04-01,0.7011058606357201,0.9779616390698688,0.5974261142870585,0.5803488653997491,0.0,0.0,0.14652891165324475,-0.41132124296818845,-1.6351616691350435,-0.11134900953035014,-0.4446526740810808,0.14652891165324475,0.32332818338143127,0.5874051488236276,1.2995987317401037
2008-07-01,0.6154011390018033,0.4526586090310536,0.9779616390698688,0.5974261142870585,0.0,0.0,0.1464328142047467,-0.4110514878630947,-1.634095904413857,-0.11134900953035014,-0.4446526740810808,0.1464328142047467,0.3232320859329332,0.5870190673816111,1.2992106019137806
2008-10-01,-0.0193468740853575,-2.078243449270678,0.4526586090310536,0.9779616390698688,0.0,0.0,0.14558131224046877,-0.4086612370765095,-1.624651979239966,-0.11134900953035014,-0.4446526740810808,0.14558131224046877,0.3223805839686553,0.5835981186948835,1.295771503038834
2009-01-01,-0.3205373947192891,-1.4744866076058072,-2.078243449270678,0.4526586090310536,0.0,0.0,0.14420252392865196,-0.4047908410174124,-1.6093585306251712,-0.11134900953035014,-0.4446526740810808,0.14420252392865196,0.3210017956568385,0.5780589576616313,1.2902029531003611
2009-04-01,-0.2690430274066013,0.3145464197709779,-1.4744866076058072,-2.078243449270678,0.0,0.0,0.14261610932707494,-0.40033761729233813,-1.5917598958908874,-0.11134900953035014,-0.4446526740810808,0.14261610932707494,0.31941538105526146,0.5716859592881818,1.2837961412628829
2009-07-01,0.0587756723527954,0.872292829525656,0.3145464197709779,-1.4744866076058072,0.0,0.0,0.1417452711294017,-0.3978930877735576,-1.5820983890713514,-0.11134900953035014,-0.4446526740810808,0.1417452711294017,0.3185445428575882,0.5681877273971514,1.280279348439306
2009-10-01,0.1216470645098333,0.5936983865139522,0.872292829525656,0.3145464197709779,0.0,0.0,0.14164859637350655,-0.39762171210912534,-1.581025787961865,-0.11134900953035014,-0.4446526740810808,0.14164859637350655,0.31844786810169307,0.5677993822212901,1.279888942770091
